satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
satisfied,Female,Loyal Customer,31,Personal Travel,Eco,2248,4,4,4,4,5,5,5,5,5,2,4,4,3,5,0,0
dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,2144,3,5,3,3,4,3,4,4,5,3,5,4,4,4,21,14
dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,1847,3,5,3,3,4,3,4,4,5,3,4,5,5,4,0,0
satisfied,Female,Loyal Customer,23,Personal Travel,Eco,1756,5,5,5,5,4,4,4,5,5,5,5,4,5,4,69,67
dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco Plus,2985,3,5,3,3,4,3,3,4,4,1,3,3,5,4,11,0
dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,2349,3,5,3,3,5,3,5,5,3,4,4,4,1,5,53,102
dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,2403,3,5,3,3,5,3,5,5,1,2,1,4,5,5,0,1
satisfied,Female,Loyal Customer,7,Personal Travel,Eco,2691,3,3,3,3,5,5,5,5,3,4,4,5,4,5,26,45
dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,2100,3,5,3,3,1,3,1,1,3,1,2,4,2,1,0,0
satisfied,Female,Loyal Customer,8,Personal Travel,Eco,2323,2,2,2,2,5,5,5,5,5,5,5,3,5,4,0,0
dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,1825,3,5,3,3,4,3,4,4,3,3,5,4,4,4,26,27
satisfied,Female,Loyal Customer,14,Personal Travel,Business,2596,4,4,4,4,5,4,4,5,5,5,5,3,5,5,4,0
satisfied,Female,Loyal Customer,67,Personal Travel,Business,1015,1,1,2,1,4,2,1,5,5,5,5,1,5,2,7,10
satisfied,Female,Loyal Customer,69,Personal Travel,Eco,1017,5,5,5,5,3,4,4,5,5,5,5,3,5,5,0,0
satisfied,Female,Loyal Customer,67,Personal Travel,Eco,1024,2,2,2,2,4,4,4,5,5,5,5,4,5,5,0,0
satisfied,Female,Loyal Customer,56,Personal Travel,Eco,1005,5,5,5,5,1,2,2,5,5,5,5,5,5,3,67,73
dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,2345,3,5,3,3,4,3,4,4,5,5,5,5,5,4,4,0
dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,2004,3,5,3,3,5,3,5,5,1,2,5,2,5,5,0,0
satisfied,Female,Loyal Customer,8,Personal Travel,Eco,2462,5,2,2,2,4,1,3,5,5,5,5,2,5,2,42,54
dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,2919,3,5,3,3,2,3,2,2,5,3,5,4,5,2,66,35
satisfied,Female,Loyal Customer,20,Personal Travel,Eco Plus,2356,5,4,4,4,1,2,1,5,5,5,5,3,5,2,19,17
dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,2309,3,5,3,3,1,3,1,1,5,3,3,1,2,1,9,0
dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1998,3,5,3,3,3,3,3,3,4,5,4,5,5,3,0,0
satisfied,Female,Loyal Customer,56,Personal Travel,Eco,1006,4,4,4,4,5,5,5,5,5,4,4,3,5,5,27,64
satisfied,Female,Loyal Customer,9,Personal Travel,Eco,2200,2,2,2,2,5,5,5,5,4,2,5,3,4,5,16,11
satisfied,Female,Loyal Customer,19,Personal Travel,Eco,2711,5,5,5,5,4,5,5,5,5,5,5,4,5,3,8,9
satisfied,Female,Loyal Customer,42,Personal Travel,Eco,996,3,3,3,3,4,5,5,5,5,5,5,5,5,5,27,39
satisfied,Female,Loyal Customer,11,Personal Travel,Eco,2460,3,3,3,3,3,5,5,5,5,5,5,3,5,5,0,15
satisfied,Female,Loyal Customer,24,Personal Travel,Eco,2299,2,2,3,2,4,4,4,5,5,5,5,3,5,4,0,0
satisfied,Female,Loyal Customer,53,Personal Travel,Eco,1003,5,5,5,5,3,4,4,5,5,5,5,3,5,3,0,0
dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,1889,3,5,3,3,3,3,3,3,3,4,5,3,4,3,1,1
dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco Plus,2153,3,5,3,3,3,3,3,3,4,3,4,5,5,3,16,12
dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,2448,3,5,3,3,5,3,5,5,5,2,5,5,5,5,0,0
satisfied,Female,Loyal Customer,23,Personal Travel,Eco,2397,3,3,2,3,2,4,4,5,5,5,5,5,5,5,0,8
dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,2385,3,5,3,3,1,3,1,1,3,2,5,5,5,1,0,0
dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,2609,3,5,3,3,4,3,4,4,5,3,4,3,5,4,0,0
satisfied,Female,Loyal Customer,66,Personal Travel,Eco,1005,4,4,4,4,2,5,5,5,5,5,5,5,5,5,0,4
dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,2174,3,5,3,3,2,3,3,2,4,2,4,5,4,2,0,0
dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,1850,3,5,3,3,2,3,2,2,3,2,4,4,4,2,51,46
satisfied,Female,Loyal Customer,68,Personal Travel,Eco,983,2,2,2,2,4,4,4,5,5,5,5,3,5,4,0,0
satisfied,Female,Loyal Customer,53,Personal Travel,Eco Plus,1008,2,2,2,2,2,5,5,5,5,5,5,5,5,3,0,0
dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,2795,3,5,3,3,2,3,2,2,4,3,5,4,5,2,11,41
dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,2584,3,5,3,3,2,3,2,2,3,4,5,5,5,2,3,4
satisfied,Female,Loyal Customer,44,Personal Travel,Eco,988,3,3,3,3,5,4,5,5,5,5,5,5,5,3,2,0
dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,2704,3,5,3,3,2,3,2,2,5,5,4,3,4,2,0,0
dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,2464,3,5,3,3,2,3,2,2,3,3,5,5,5,2,0,0
dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2025,3,5,3,3,3,3,3,3,4,2,5,4,5,3,9,0
satisfied,Female,Loyal Customer,34,Personal Travel,Eco,2097,2,2,2,2,4,5,4,5,5,5,5,5,5,4,10,31
dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,2563,3,5,3,3,1,3,1,1,3,3,4,4,5,1,0,0
satisfied,Female,Loyal Customer,64,Personal Travel,Business,978,4,4,4,4,3,4,4,5,5,5,5,3,5,3,11,4
dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,1968,3,5,3,3,3,3,3,3,3,4,4,4,4,3,0,0
dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,2261,3,5,3,3,4,3,4,4,3,4,4,3,4,4,0,0
satisfied,Female,Loyal Customer,59,Personal Travel,Eco Plus,986,5,3,2,3,2,5,3,5,5,5,5,4,5,2,0,0
dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,2525,3,5,3,3,5,3,5,5,4,2,4,5,5,5,39,29
dissatisfied,Male,Loyal Customer,46,Personal Travel,Eco,2055,3,5,3,3,4,3,4,4,5,2,5,5,5,4,2,8
dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco Plus,1771,3,5,3,3,2,3,2,2,3,3,5,4,5,2,26,7
dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,1996,3,5,3,3,3,3,3,3,4,5,5,3,4,3,0,0
satisfied,Female,Loyal Customer,10,Personal Travel,Eco,2426,5,3,3,3,4,4,2,5,5,5,5,5,5,2,0,0
satisfied,Female,Loyal Customer,62,Personal Travel,Eco,972,2,2,2,2,5,5,5,5,5,2,5,3,5,5,41,42
dissatisfied,Male,Loyal Customer,67,Personal Travel,Business,969,3,5,3,3,4,4,5,3,3,3,4,3,3,3,1,0
satisfied,Female,Loyal Customer,8,Personal Travel,Eco,2239,1,1,1,1,5,5,5,5,3,2,4,1,4,5,0,10
satisfied,Female,Loyal Customer,63,Personal Travel,Eco,987,3,3,3,3,2,5,5,5,5,5,5,4,5,4,0,0
satisfied,Female,Loyal Customer,58,Personal Travel,Eco,978,4,4,4,4,5,5,5,5,5,2,5,3,4,5,29,37
dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,2207,3,5,3,3,4,3,4,4,3,5,2,3,5,4,4,0
dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,2421,3,5,3,3,4,3,4,4,4,5,5,3,5,4,7,0
satisfied,Female,Loyal Customer,12,Personal Travel,Business,2479,2,2,2,2,5,5,5,5,5,5,5,4,5,3,12,0
satisfied,Female,Loyal Customer,8,Personal Travel,Eco,1729,3,3,3,3,2,5,5,5,5,5,5,5,5,5,0,24
satisfied,Female,Loyal Customer,11,Personal Travel,Eco,2632,5,5,5,5,5,4,4,5,5,5,5,4,5,5,6,0
dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,2575,3,5,3,3,5,3,5,5,3,3,5,4,4,5,0,0
satisfied,Female,Loyal Customer,11,Personal Travel,Eco,1967,4,4,4,4,4,5,4,5,5,5,5,3,5,3,4,4
dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,2577,3,5,3,3,5,3,5,5,3,4,4,5,4,5,0,0
satisfied,Female,Loyal Customer,22,Personal Travel,Eco,2127,1,1,5,1,5,5,5,5,5,5,4,5,4,5,0,0
dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,2018,3,5,3,3,2,3,2,2,1,4,3,4,5,2,37,30
satisfied,Female,Loyal Customer,67,Personal Travel,Eco,947,1,1,1,1,3,5,4,5,5,5,5,4,5,3,3,7
dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,2569,3,5,3,3,2,3,5,2,5,1,2,2,3,2,8,0
dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,2352,3,5,3,3,4,3,4,4,5,2,5,3,5,4,9,0
satisfied,Female,Loyal Customer,18,Personal Travel,Eco,2268,3,3,3,3,5,5,5,5,5,3,5,5,4,5,2,7
satisfied,Female,Loyal Customer,29,Personal Travel,Eco,2521,3,3,5,3,5,5,5,5,5,5,5,3,5,3,49,49
satisfied,Female,Loyal Customer,70,Personal Travel,Eco,971,5,5,5,5,2,5,5,5,5,5,5,5,5,3,0,0
satisfied,Female,Loyal Customer,49,Personal Travel,Eco,940,5,1,1,1,1,4,5,5,5,5,5,3,5,4,0,0
satisfied,Female,Loyal Customer,25,Personal Travel,Eco,2092,1,1,1,1,3,4,4,5,5,5,5,3,5,3,1,0
dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,1916,3,5,3,3,1,3,1,1,4,5,4,4,5,1,97,101
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,2198,3,5,3,3,3,3,3,3,3,4,4,5,5,3,67,85
dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,2016,3,5,3,3,2,3,2,2,5,1,1,4,3,2,0,0
dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,1868,3,5,3,3,1,3,1,1,5,3,4,3,5,1,0,0
dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,2103,3,5,3,3,2,3,2,2,4,5,4,5,5,2,0,0
satisfied,Female,Loyal Customer,69,Personal Travel,Eco,935,1,1,4,1,2,4,4,5,5,5,5,5,5,5,4,25
dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,1947,3,5,3,3,5,3,5,5,3,3,5,1,2,5,0,0
satisfied,Female,Loyal Customer,65,Personal Travel,Eco,953,1,1,1,1,5,5,5,5,5,5,5,3,5,4,7,0
dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,1792,3,5,3,3,3,3,2,3,5,3,4,4,4,3,67,58
dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,2006,3,5,3,3,3,3,3,3,5,4,4,5,5,3,0,21
satisfied,Female,Loyal Customer,61,Personal Travel,Eco Plus,913,3,3,3,3,4,4,5,5,5,5,5,5,5,5,28,38
satisfied,Female,Loyal Customer,12,Personal Travel,Eco,2052,5,5,2,5,4,4,5,5,5,5,5,5,5,4,2,0
satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1876,5,5,5,5,5,1,2,5,5,5,5,2,5,5,0,0
satisfied,Female,Loyal Customer,26,Personal Travel,Business,2262,1,1,5,1,5,5,4,5,5,5,5,4,5,4,2,11
satisfied,Female,Loyal Customer,22,Personal Travel,Business,2486,4,4,4,4,5,4,4,5,5,5,5,5,5,5,28,16
dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco,2610,3,5,3,3,1,3,1,1,2,5,3,5,2,1,69,57
satisfied,Female,Loyal Customer,69,Personal Travel,Eco,893,1,1,1,1,5,5,5,5,3,2,5,5,5,5,30,44
satisfied,Female,Loyal Customer,15,Personal Travel,Eco,2297,5,5,5,5,5,4,4,5,5,5,5,5,5,3,0,0
dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,2304,3,5,3,3,1,3,1,1,4,3,4,3,5,1,0,48
dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco Plus,2058,3,5,3,3,5,3,4,5,5,2,5,3,5,5,14,0
dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,2236,3,5,3,3,2,3,5,2,3,4,5,1,4,2,0,0
satisfied,Female,Loyal Customer,14,Personal Travel,Eco,2650,1,1,2,1,4,2,4,5,5,5,5,3,5,5,11,13
satisfied,Female,Loyal Customer,54,Personal Travel,Eco,886,2,2,2,2,4,4,4,5,5,5,5,5,5,4,0,1
dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco,2508,3,5,3,3,4,3,3,4,4,5,5,4,5,4,62,66
dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,2233,3,5,3,3,1,3,1,1,4,2,4,2,2,1,0,0
satisfied,Female,Loyal Customer,42,Personal Travel,Eco,875,5,5,5,5,5,4,4,5,5,5,5,5,5,5,0,0
satisfied,Female,Loyal Customer,9,Personal Travel,Eco,2142,4,4,4,4,2,4,5,5,5,5,5,4,5,4,0,0
dissatisfied,Male,Loyal Customer,50,Personal Travel,Business,871,3,5,3,3,5,1,5,3,3,3,3,1,3,3,0,7
dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco,2811,3,5,3,3,4,3,4,4,5,5,4,3,4,4,48,41
dissatisfied,Male,Loyal Customer,46,Personal Travel,Eco,2018,3,5,3,3,2,3,2,2,2,5,2,2,4,2,0,0
dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco Plus,2498,3,5,3,3,1,3,1,1,3,5,5,5,5,1,87,93
satisfied,Female,Loyal Customer,58,Personal Travel,Eco,899,2,2,2,2,3,5,4,5,5,5,5,3,5,3,36,15
dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,2000,3,5,3,3,1,3,1,1,3,3,5,5,4,1,10,5
dissatisfied,Male,Loyal Customer,46,Personal Travel,Eco,2002,3,5,3,3,4,3,4,4,2,4,1,2,2,4,1,0
satisfied,Female,Loyal Customer,65,Personal Travel,Eco,888,2,2,2,2,4,4,5,5,5,5,5,4,5,3,1,0
dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,2028,3,5,3,3,3,3,3,3,5,3,5,4,5,3,3,0
dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,1917,3,5,3,3,5,3,5,5,3,2,5,3,5,5,30,23
satisfied,Female,Loyal Customer,64,Personal Travel,Eco,866,2,2,2,2,5,4,5,5,5,5,5,5,5,4,0,5
satisfied,Female,Loyal Customer,44,Personal Travel,Eco,886,5,1,1,1,4,5,3,5,5,5,5,2,5,4,0,0
satisfied,Female,Loyal Customer,40,Personal Travel,Eco,2732,5,2,2,2,3,1,2,5,5,5,5,3,5,4,0,0
satisfied,Female,Loyal Customer,22,Personal Travel,Eco,2250,5,3,5,3,2,5,4,5,5,5,5,3,5,2,2,4
satisfied,Female,Loyal Customer,21,Personal Travel,Eco,1912,5,4,4,4,4,5,1,5,5,5,5,3,5,1,0,0
dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,2233,3,5,3,3,2,3,2,2,3,3,5,5,4,2,14,0
dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco,2307,3,5,3,3,5,3,5,5,5,4,4,5,4,5,0,0
satisfied,Female,Loyal Customer,68,Personal Travel,Eco,862,5,1,1,1,2,2,2,5,5,5,5,3,5,1,13,14
satisfied,Female,Loyal Customer,20,Personal Travel,Eco,2403,3,3,3,3,3,5,3,5,5,5,5,5,5,3,11,6
satisfied,Female,Loyal Customer,8,Personal Travel,Eco,2254,1,1,1,1,5,5,5,5,5,5,5,3,5,4,0,0
satisfied,Female,Loyal Customer,42,Personal Travel,Eco Plus,860,2,2,2,2,5,4,5,5,5,5,5,3,5,5,15,16
satisfied,Female,Loyal Customer,34,Personal Travel,Eco,1839,2,5,2,2,4,5,4,5,5,5,5,4,5,3,0,0
dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,2560,3,5,3,3,5,3,5,5,4,2,4,5,5,5,53,40
dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,1553,3,5,3,3,5,3,5,5,1,3,4,5,1,5,0,0
satisfied,Female,Loyal Customer,38,Personal Travel,Eco,1817,1,1,1,1,5,5,5,5,5,2,5,2,4,5,0,0
satisfied,Female,Loyal Customer,70,Personal Travel,Eco,842,2,2,2,2,3,4,5,5,5,5,5,4,5,5,0,0
dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,2509,3,5,3,3,2,3,2,2,5,5,5,4,4,2,0,0
satisfied,Female,Loyal Customer,46,Personal Travel,Eco,878,4,4,4,4,4,4,4,5,5,5,5,5,5,4,0,0
satisfied,Female,Loyal Customer,50,Personal Travel,Eco,834,1,1,1,1,5,5,5,5,4,3,5,2,3,5,81,79
satisfied,Female,Loyal Customer,30,Personal Travel,Eco,1836,4,4,4,4,2,5,5,5,5,5,5,3,5,3,22,39
dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,2375,3,5,3,3,5,3,4,5,4,5,4,4,5,5,0,0
dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,1925,3,5,3,3,1,3,1,1,5,4,5,3,5,1,1,0
dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,2310,3,5,3,3,5,3,3,5,2,4,4,5,3,5,28,23
dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,2095,3,5,3,3,1,3,1,1,2,2,5,2,1,1,73,49
satisfied,Female,Loyal Customer,42,Personal Travel,Eco,836,3,3,3,3,2,4,4,5,5,5,5,5,5,3,12,4
dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco Plus,2239,3,5,3,3,2,3,2,2,4,5,5,3,1,2,13,21
satisfied,Female,Loyal Customer,53,Personal Travel,Eco,816,5,5,5,5,5,5,5,5,3,4,4,4,4,5,0,0
satisfied,Female,Loyal Customer,43,Personal Travel,Eco,808,4,4,4,4,3,5,3,5,5,5,5,4,5,1,0,0
satisfied,Female,Loyal Customer,57,Personal Travel,Eco,810,5,1,2,1,4,5,5,5,5,5,5,5,5,3,54,115
satisfied,Female,Loyal Customer,56,Personal Travel,Eco,845,5,3,3,3,5,4,5,5,5,5,5,5,5,3,19,2
dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,2409,3,5,3,3,2,3,2,2,5,5,5,5,5,2,0,0
satisfied,Female,Loyal Customer,14,Personal Travel,Eco,2140,5,4,4,4,4,4,1,5,5,5,5,1,5,2,0,0
dissatisfied,Male,Loyal Customer,46,Personal Travel,Eco,2298,3,5,3,3,1,3,1,1,5,5,4,4,4,1,0,0
satisfied,Female,Loyal Customer,24,Personal Travel,Eco,2301,5,5,5,5,3,1,1,5,5,5,5,3,5,2,18,2
satisfied,Female,Loyal Customer,15,Personal Travel,Eco,2271,5,3,3,3,3,3,1,5,5,5,5,1,5,5,0,0
satisfied,Female,Loyal Customer,10,Personal Travel,Eco,2584,5,5,5,5,3,5,4,5,5,5,5,5,5,3,0,0
dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,2243,3,5,3,3,5,3,3,5,1,1,2,1,1,5,0,0
dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco,1637,3,5,3,3,4,3,4,4,4,5,4,3,4,4,0,0
dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,2188,3,5,3,3,5,3,5,5,5,3,5,5,5,5,1,0
satisfied,Female,Loyal Customer,10,Personal Travel,Eco,2153,4,4,4,4,3,5,4,5,5,5,5,5,5,4,9,10
dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,1649,3,5,3,3,3,3,5,3,3,5,4,5,5,3,0,7
satisfied,Female,Loyal Customer,34,Personal Travel,Eco,2107,1,1,1,1,5,5,5,5,2,5,4,5,5,5,10,14
satisfied,Female,Loyal Customer,60,Personal Travel,Eco,774,5,5,3,5,5,5,5,5,4,5,4,4,5,5,0,1
satisfied,Female,Loyal Customer,13,Personal Travel,Eco,2064,2,2,2,2,1,3,5,5,5,5,5,5,5,5,11,0
dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,2026,3,5,3,3,2,3,1,2,3,3,5,5,4,2,21,0
satisfied,Female,Loyal Customer,10,Personal Travel,Eco Plus,1941,1,1,1,1,5,5,5,5,5,5,5,5,5,3,0,0
dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,1722,3,5,3,3,5,3,5,5,4,2,4,3,5,5,6,0
dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,2240,3,5,3,3,1,3,1,1,4,3,5,5,4,1,0,0
satisfied,Female,Loyal Customer,26,Personal Travel,Eco,1681,4,4,3,4,4,5,4,5,5,5,5,5,5,3,34,34
dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,1919,3,5,3,3,1,3,1,1,3,2,4,4,4,1,0,0
dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco,2470,3,5,3,3,5,3,5,5,5,4,5,4,4,5,1,9
dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,1931,3,5,3,3,1,3,1,1,4,5,5,4,5,1,0,12
satisfied,Female,Loyal Customer,15,Personal Travel,Eco,2369,1,1,1,1,3,4,5,5,5,5,5,4,5,5,0,0
satisfied,Female,Loyal Customer,23,Personal Travel,Eco,2053,5,4,5,5,3,5,5,5,5,5,5,3,5,3,0,0
satisfied,Female,Loyal Customer,23,Personal Travel,Eco,1996,2,2,2,2,2,4,5,5,5,5,5,3,5,5,0,0
satisfied,Female,Loyal Customer,12,Personal Travel,Eco,2017,1,3,1,1,5,4,4,5,5,5,5,3,5,5,0,17
dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,1686,3,5,3,3,2,3,4,2,4,3,5,4,5,2,0,0
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1798,3,5,3,3,2,3,2,2,5,4,5,5,4,2,0,0
satisfied,Female,Loyal Customer,29,Personal Travel,Eco,2406,2,2,2,2,4,5,4,5,5,5,5,3,5,4,0,0
dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1988,3,5,3,3,1,3,1,1,1,5,3,4,1,1,6,0
dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,2312,3,5,3,3,3,5,3,5,4,5,4,3,4,3,134,139
satisfied,Female,Loyal Customer,58,Personal Travel,Eco Plus,780,5,5,5,5,2,4,5,5,5,5,5,5,5,5,0,0
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1606,3,5,3,3,5,3,5,5,1,4,2,2,4,5,0,0
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1557,3,5,3,3,2,3,2,2,5,4,5,4,4,2,0,2
satisfied,Female,Loyal Customer,37,Personal Travel,Eco,2470,2,2,4,2,4,4,4,5,5,5,5,4,5,4,0,0
dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,1843,3,5,3,3,5,3,5,5,3,5,5,4,5,5,0,4
dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,1932,3,5,3,3,2,3,2,2,3,3,4,3,4,2,0,0
dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1784,3,5,3,3,1,3,1,1,4,4,3,4,4,1,13,2
dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,1850,3,5,3,3,4,3,4,4,5,5,5,5,3,4,0,0
dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,1914,3,5,3,3,1,3,1,1,1,1,2,5,5,1,0,0
dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,1768,3,5,3,3,4,3,4,4,4,4,3,5,4,4,10,40
satisfied,Female,Loyal Customer,37,Personal Travel,Eco,1780,2,2,2,2,2,4,5,5,5,5,5,3,5,5,4,0
satisfied,Female,Loyal Customer,59,Personal Travel,Eco,740,5,5,5,5,4,5,5,5,5,5,5,4,5,5,0,11
dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1910,3,5,3,3,2,3,2,2,5,3,4,3,5,2,12,0
dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco Plus,1941,3,5,3,3,2,3,2,2,5,3,4,3,4,2,0,0
dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco,1799,3,5,3,3,1,3,1,1,2,5,2,5,1,1,23,23
satisfied,Female,Loyal Customer,12,Personal Travel,Eco,2311,1,1,1,1,2,5,5,5,5,5,5,3,5,3,0,0
satisfied,Female,Loyal Customer,64,Personal Travel,Eco Plus,703,3,3,3,3,5,5,5,5,1,1,1,3,4,5,14,0
dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,2010,3,5,3,3,4,3,4,4,5,2,4,5,5,4,0,9
dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,2195,3,5,3,3,5,3,5,5,5,2,4,3,5,5,0,0
satisfied,Female,Loyal Customer,8,Personal Travel,Eco,1587,5,2,5,2,4,4,2,5,5,5,5,5,5,3,28,44
dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,2455,3,5,3,3,4,3,5,4,4,5,5,5,4,4,0,2
satisfied,Female,Loyal Customer,23,Personal Travel,Eco,2146,5,1,4,1,3,5,2,5,5,5,5,3,5,4,1,1
satisfied,Female,Loyal Customer,58,Personal Travel,Eco Plus,697,4,4,4,4,3,5,5,5,5,5,5,5,5,4,0,0
dissatisfied,Male,Loyal Customer,68,Personal Travel,Eco Plus,2084,3,5,3,3,2,3,2,2,4,3,2,4,5,2,0,0
dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,2218,3,5,3,3,5,3,5,5,4,2,5,4,5,5,15,6
satisfied,Female,Loyal Customer,30,Personal Travel,Eco,2571,3,3,3,3,4,4,5,5,5,5,5,5,5,4,0,0
satisfied,Female,Loyal Customer,43,Personal Travel,Eco,721,2,2,4,2,3,5,4,5,5,5,5,5,5,4,0,0
satisfied,Female,Loyal Customer,67,Personal Travel,Eco,722,1,1,1,1,3,5,4,5,5,5,5,4,5,5,0,7
satisfied,Female,Loyal Customer,48,Personal Travel,Eco,722,5,5,5,5,3,5,5,5,5,5,5,5,5,5,0,0
dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,2156,3,5,3,3,2,3,4,2,3,4,5,5,4,2,0,0
satisfied,Female,Loyal Customer,59,Personal Travel,Eco,725,1,1,1,1,3,5,4,5,5,5,5,3,5,5,0,0
satisfied,Female,Loyal Customer,29,Personal Travel,Eco,1862,5,5,5,5,5,5,5,5,4,4,1,5,2,5,11,16
satisfied,Female,Loyal Customer,21,Personal Travel,Eco,2405,5,5,5,5,4,4,5,5,5,5,5,3,5,4,0,3
